"@timestamp","_id","_index","_score","_type",agent,"agent.keyword",bytes,clientip,"event.dataset",extension,"extension.keyword","geo.coordinates","geo.dest","geo.src","geo.srcdest",host,"host.keyword","hour_of_day",index,"index.keyword",ip,"machine.os","machine.os.keyword","machine.ram",memory,message,"message.keyword",phpmemory,referer,request,"request.keyword",response,"response.keyword",tags,"tags.keyword",timestamp,url,"url.keyword","utc_time"
"Jul 4, 2023 @ 09:58:47.104","EK94F4kB_MXBIRPNEyxY","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","3,342","231.185.3.235","sample_web_logs",deb,deb,"{
  ""coordinates"": [
    -96.75411111,
    40.30127778
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","artifacts.elastic.co","artifacts.elastic.co",13,"kibana_sample_data_logs","kibana_sample_data_logs","231.185.3.235",osx,osx,"13,958,643,712","-","231.185.3.235 - - [2018-07-31T13:58:47.104Z] ""GET /elasticsearch/elasticsearch-6.3.2.deb HTTP/1.1"" 404 3342 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","231.185.3.235 - - [2018-07-31T13:58:47.104Z] ""GET /elasticsearch/elasticsearch-6.3.2.deb HTTP/1.1"" 404 3342 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://www.elastic-elastic-elastic.com/success/sidney-gutierrez","/elasticsearch/elasticsearch-6.3.2.deb","/elasticsearch/elasticsearch-6.3.2.deb",404,404,"error, security","error, security","Jul 4, 2023 @ 09:58:47.104","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","Jul 4, 2023 @ 09:58:47.104"
"Jul 4, 2023 @ 09:51:14.732","D694F4kB_MXBIRPNEyxY","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","5,696","149.213.99.44","sample_web_logs",zip,zip,"{
  ""coordinates"": [
    -80.29020083,
    40.13648833
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","artifacts.elastic.co","artifacts.elastic.co",13,"kibana_sample_data_logs","kibana_sample_data_logs","149.213.99.44","win 7","win 7","6,442,450,944","-","149.213.99.44 - - [2018-07-31T13:51:14.732Z] ""GET /elasticsearch/elasticsearch-6.3.2.zip HTTP/1.1"" 200 5696 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","149.213.99.44 - - [2018-07-31T13:51:14.732Z] ""GET /elasticsearch/elasticsearch-6.3.2.zip HTTP/1.1"" 200 5696 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://facebook.com/warning/chen-quan","/elasticsearch/elasticsearch-6.3.2.zip","/elasticsearch/elasticsearch-6.3.2.zip",200,200,"success, login","success, login","Jul 4, 2023 @ 09:51:14.732","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","Jul 4, 2023 @ 09:51:14.732"
"Jul 4, 2023 @ 09:49:03.745","jq94F4kB_MXBIRPNEyxZ","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","3,848","9.92.255.88","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -98.23061222,
    38.74750889
  ],
  ""type"": ""Point""
}",KR,US,"US:KR","artifacts.elastic.co","artifacts.elastic.co",13,"kibana_sample_data_logs","kibana_sample_data_logs","9.92.255.88",osx,osx,"17,179,869,184","-","9.92.255.88 - - [2018-07-31T13:49:03.745Z] ""GET /kibana/kibana-6.3.2-darwin-x86_64.tar.gz HTTP/1.1"" 200 3848 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","9.92.255.88 - - [2018-07-31T13:49:03.745Z] ""GET /kibana/kibana-6.3.2-darwin-x86_64.tar.gz HTTP/1.1"" 200 3848 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://www.elastic-elastic-elastic.com/success/ellen-ochoa","/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","/kibana/kibana-6.3.2-darwin-x86_64.tar.gz",200,200,"success, info","success, info","Jul 4, 2023 @ 09:49:03.745","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","Jul 4, 2023 @ 09:49:03.745"
"Jul 4, 2023 @ 09:48:03.597","7q94F4kB_MXBIRPNEytY","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","5,089","133.132.32.120","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -99.19415778,
    36.48475778
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","www.elastic.co","www.elastic.co",13,"kibana_sample_data_logs","kibana_sample_data_logs","133.132.32.120",osx,osx,"13,958,643,712","-","133.132.32.120 - - [2018-07-31T13:48:03.597Z] ""GET /beats/filebeat HTTP/1.1"" 200 5089 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","133.132.32.120 - - [2018-07-31T13:48:03.597Z] ""GET /beats/filebeat HTTP/1.1"" 200 5089 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://facebook.com/success/kenneth-reightler","/beats/filebeat","/beats/filebeat",200,200,"success, info","success, info","Jul 4, 2023 @ 09:48:03.597","https://www.elastic.co/downloads/beats/filebeat","https://www.elastic.co/downloads/beats/filebeat","Jul 4, 2023 @ 09:48:03.597"
"Jul 4, 2023 @ 09:47:10.441","R694F4kB_MXBIRPNEyxZ","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","1,849","251.250.144.158","sample_web_logs",css,css,"{
  ""coordinates"": [
    -153.2697494,
    57.21810306
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",13,"kibana_sample_data_logs","kibana_sample_data_logs","251.250.144.158","win 8","win 8","5,368,709,120","-","251.250.144.158 - - [2018-07-31T13:47:10.441Z] ""GET /styles/main.css HTTP/1.1"" 200 1849 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","251.250.144.158 - - [2018-07-31T13:47:10.441Z] ""GET /styles/main.css HTTP/1.1"" 200 1849 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://www.elastic-elastic-elastic.com/success/franz-viehb-ck","/styles/main.css","/styles/main.css",200,200,"success, info","success, info","Jul 4, 2023 @ 09:47:10.441","https://cdn.elastic-elastic-elastic.org/styles/main.css","https://cdn.elastic-elastic-elastic.org/styles/main.css","Jul 4, 2023 @ 09:47:10.441"
"Jul 4, 2023 @ 09:42:29.729","na94F4kB_MXBIRPNEyxZ","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","3,996","90.102.127.25","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -76.56709333,
    36.027735
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","artifacts.elastic.co","artifacts.elastic.co",13,"kibana_sample_data_logs","kibana_sample_data_logs","90.102.127.25",osx,osx,"6,442,450,944","-","90.102.127.25 - - [2018-07-31T13:42:29.729Z] ""GET /elasticsearch/elasticsearch-6.3.2.tar.gz HTTP/1.1"" 200 3996 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","90.102.127.25 - - [2018-07-31T13:42:29.729Z] ""GET /elasticsearch/elasticsearch-6.3.2.tar.gz HTTP/1.1"" 200 3996 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://nytimes.com/success/terrence-wilcutt","/elasticsearch/elasticsearch-6.3.2.tar.gz","/elasticsearch/elasticsearch-6.3.2.tar.gz",200,200,"success, security","success, security","Jul 4, 2023 @ 09:42:29.729","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","Jul 4, 2023 @ 09:42:29.729"
"Jul 4, 2023 @ 09:36:32.768","cK94F4kB_MXBIRPNEyxZ","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","5,325","70.63.23.206","sample_web_logs",zip,zip,"{
  ""coordinates"": [
    -96.54353972,
    45.78046056
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","artifacts.elastic.co","artifacts.elastic.co",13,"kibana_sample_data_logs","kibana_sample_data_logs","70.63.23.206",osx,osx,"17,179,869,184","-","70.63.23.206 - - [2018-07-31T13:36:32.768Z] ""GET /kibana/kibana-6.3.2-windows-x86_64.zip HTTP/1.1"" 200 5325 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","70.63.23.206 - - [2018-07-31T13:36:32.768Z] ""GET /kibana/kibana-6.3.2-windows-x86_64.zip HTTP/1.1"" 200 5325 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://nytimes.com/success/peggy-whitson","/kibana/kibana-6.3.2-windows-x86_64.zip","/kibana/kibana-6.3.2-windows-x86_64.zip",200,200,"success, security","success, security","Jul 4, 2023 @ 09:36:32.768","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","Jul 4, 2023 @ 09:36:32.768"
"Jul 4, 2023 @ 09:35:31.233","Kq94F4kB_MXBIRPNEyxY","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","6,967","54.79.104.207","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -149.0888242,
    61.59474194
  ],
  ""type"": ""Point""
}",AU,US,"US:AU","artifacts.elastic.co","artifacts.elastic.co",13,"kibana_sample_data_logs","kibana_sample_data_logs","54.79.104.207","win 8","win 8","9,663,676,416","-","54.79.104.207 - - [2018-07-31T13:35:31.233Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz HTTP/1.1"" 200 6967 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","54.79.104.207 - - [2018-07-31T13:35:31.233Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz HTTP/1.1"" 200 6967 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://www.elastic-elastic-elastic.com/success/chiaki-mukai","/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz",200,200,"success, info","success, info","Jul 4, 2023 @ 09:35:31.233","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","Jul 4, 2023 @ 09:35:31.233"
"Jul 4, 2023 @ 09:35:26.027","8K94F4kB_MXBIRPNEytY","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","4,216","10.251.87.19","sample_web_logs",css,css,"{
  ""coordinates"": [
    -95.60165111,
    35.38898833
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",13,"kibana_sample_data_logs","kibana_sample_data_logs","10.251.87.19","win 8","win 8","20,401,094,656","-","10.251.87.19 - - [2018-07-31T13:35:26.027Z] ""GET /styles/ads.css HTTP/1.1"" 200 4216 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","10.251.87.19 - - [2018-07-31T13:35:26.027Z] ""GET /styles/ads.css HTTP/1.1"" 200 4216 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://facebook.com/success/james-wetherbee","/styles/ads.css","/styles/ads.css",200,200,"success, info","success, info","Jul 4, 2023 @ 09:35:26.027","https://cdn.elastic-elastic-elastic.org/styles/ads.css","https://cdn.elastic-elastic-elastic.org/styles/ads.css","Jul 4, 2023 @ 09:35:26.027"
"Jul 4, 2023 @ 09:31:36.376","fK94F4kB_MXBIRPNEyxZ","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","6,077","158.238.118.139","sample_web_logs",css,css,"{
  ""coordinates"": [
    -109.2673778,
    45.18744472
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",13,"kibana_sample_data_logs","kibana_sample_data_logs","158.238.118.139",osx,osx,"32,212,254,720","-","158.238.118.139 - - [2018-07-31T13:31:36.376Z] ""GET /styles/ads.css HTTP/1.1"" 200 6077 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","158.238.118.139 - - [2018-07-31T13:31:36.376Z] ""GET /styles/ads.css HTTP/1.1"" 200 6077 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://twitter.com/success/nicole-marie-passonno-stott","/styles/ads.css","/styles/ads.css",200,200,"success, info","success, info","Jul 4, 2023 @ 09:31:36.376","https://cdn.elastic-elastic-elastic.org/styles/ads.css","https://cdn.elastic-elastic-elastic.org/styles/ads.css","Jul 4, 2023 @ 09:31:36.376"
"Jul 4, 2023 @ 09:26:12.955","tq94F4kB_MXBIRPNEyxZ","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","9,937","210.153.62.124","sample_web_logs",css,css,"{
  ""coordinates"": [
    -81.93507778,
    35.42822222
  ],
  ""type"": ""Point""
}",BD,US,"US:BD","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",13,"kibana_sample_data_logs","kibana_sample_data_logs","210.153.62.124","win 7","win 7","21,474,836,480","-","210.153.62.124 - - [2018-07-31T13:26:12.955Z] ""GET /styles/main.css HTTP/1.1"" 200 9937 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","210.153.62.124 - - [2018-07-31T13:26:12.955Z] ""GET /styles/main.css HTTP/1.1"" 200 9937 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","-","http://nytimes.com/success/gregory-c-johnson","/styles/main.css","/styles/main.css",200,200,"success, info","success, info","Jul 4, 2023 @ 09:26:12.955","https://cdn.elastic-elastic-elastic.org/styles/main.css","https://cdn.elastic-elastic-elastic.org/styles/main.css","Jul 4, 2023 @ 09:26:12.955"
"Jul 4, 2023 @ 09:26:05.376","Ma94F4kB_MXBIRPNEyxY","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24",542,"45.138.21.203","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -84.56011111,
    40.48408333
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","www.elastic.co","www.elastic.co",13,"kibana_sample_data_logs","kibana_sample_data_logs","45.138.21.203",osx,osx,"3,221,225,472","-","45.138.21.203 - - [2018-07-31T13:26:05.376Z] ""GET / HTTP/1.1"" 200 542 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","45.138.21.203 - - [2018-07-31T13:26:05.376Z] ""GET / HTTP/1.1"" 200 542 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://www.elastic-elastic-elastic.com/success/lodewijk-van-den-berg","/","/",200,200,"success, info","success, info","Jul 4, 2023 @ 09:26:05.376","https://www.elastic.co/products","https://www.elastic.co/products","Jul 4, 2023 @ 09:26:05.376"
"Jul 4, 2023 @ 09:25:19.799","2K94F4kB_MXBIRPNEytY","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","5,103","23.172.49.99","sample_web_logs",rpm,rpm,"{
  ""coordinates"": [
    -77.52498667,
    37.4065375
  ],
  ""type"": ""Point""
}",PE,US,"US:PE","artifacts.elastic.co","artifacts.elastic.co",13,"kibana_sample_data_logs","kibana_sample_data_logs","23.172.49.99","win xp","win xp","17,179,869,184","-","23.172.49.99 - - [2018-07-31T13:25:19.799Z] ""GET /beats/metricbeat/metricbeat-6.3.2-i686.rpm HTTP/1.1"" 404 5103 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","23.172.49.99 - - [2018-07-31T13:25:19.799Z] ""GET /beats/metricbeat/metricbeat-6.3.2-i686.rpm HTTP/1.1"" 404 5103 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","-","http://www.elastic-elastic-elastic.com/success/sergei-ryazanski","/beats/metricbeat/metricbeat-6.3.2-i686.rpm","/beats/metricbeat/metricbeat-6.3.2-i686.rpm",404,404,"success, security","success, security","Jul 4, 2023 @ 09:25:19.799","https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","Jul 4, 2023 @ 09:25:19.799"
"Jul 4, 2023 @ 09:23:47.167","r694F4kB_MXBIRPNEyxZ","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","6,530","154.128.131.34","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -165.5737492,
    61.84454111
  ],
  ""type"": ""Point""
}",UA,US,"US:UA","www.elastic.co","www.elastic.co",13,"kibana_sample_data_logs","kibana_sample_data_logs","154.128.131.34","win xp","win xp","19,327,352,832","-","154.128.131.34 - - [2018-07-31T13:23:47.167Z] ""GET /elasticsearch HTTP/1.1"" 200 6530 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","154.128.131.34 - - [2018-07-31T13:23:47.167Z] ""GET /elasticsearch HTTP/1.1"" 200 6530 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","-","http://facebook.com/success/charles-camarda","/elasticsearch","/elasticsearch",200,200,"success, info","success, info","Jul 4, 2023 @ 09:23:47.167","https://www.elastic.co/downloads/elasticsearch","https://www.elastic.co/downloads/elasticsearch","Jul 4, 2023 @ 09:23:47.167"
"Jul 4, 2023 @ 09:23:28.582","QK94F4kB_MXBIRPNEyxY","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","3,729","152.144.25.254","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -116.1885008,
    47.54769889
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","artifacts.elastic.co","artifacts.elastic.co",13,"kibana_sample_data_logs","kibana_sample_data_logs","152.144.25.254","win xp","win xp","20,401,094,656","-","152.144.25.254 - - [2018-07-31T13:23:28.582Z] ""GET /elasticsearch/elasticsearch-6.3.2.tar.gz HTTP/1.1"" 200 3729 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","152.144.25.254 - - [2018-07-31T13:23:28.582Z] ""GET /elasticsearch/elasticsearch-6.3.2.tar.gz HTTP/1.1"" 200 3729 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://www.elastic-elastic-elastic.com/success/kenneth-d-cameron","/elasticsearch/elasticsearch-6.3.2.tar.gz","/elasticsearch/elasticsearch-6.3.2.tar.gz",200,200,"warning, security","warning, security","Jul 4, 2023 @ 09:23:28.582","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","Jul 4, 2023 @ 09:23:28.582"
"Jul 4, 2023 @ 09:22:30.522","iq94F4kB_MXBIRPNEyxZ","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","2,540","106.77.13.9","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -165.5737492,
    61.84454111
  ],
  ""type"": ""Point""
}",KR,US,"US:KR","artifacts.elastic.co","artifacts.elastic.co",13,"kibana_sample_data_logs","kibana_sample_data_logs","106.77.13.9",osx,osx,"17,179,869,184","-","106.77.13.9 - - [2018-07-31T13:22:30.522Z] ""GET /elasticsearch/elasticsearch-6.3.2.tar.gz HTTP/1.1"" 200 2540 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","106.77.13.9 - - [2018-07-31T13:22:30.522Z] ""GET /elasticsearch/elasticsearch-6.3.2.tar.gz HTTP/1.1"" 200 2540 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","-","http://www.elastic-elastic-elastic.com/success/jerome-apt","/elasticsearch/elasticsearch-6.3.2.tar.gz","/elasticsearch/elasticsearch-6.3.2.tar.gz",200,200,"success, info","success, info","Jul 4, 2023 @ 09:22:30.522","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","Jul 4, 2023 @ 09:22:30.522"
"Jul 4, 2023 @ 09:21:12.290","ta94F4kB_MXBIRPNEyxZ","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","7,695","30.156.16.163","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -93.47349722,
    30.44117222
  ],
  ""type"": ""Point""
}",EG,US,"US:EG","www.elastic.co","www.elastic.co",13,"kibana_sample_data_logs","kibana_sample_data_logs","30.156.16.163","win xp","win xp","7,516,192,768","-","30.156.16.163 - - [2018-07-31T13:21:12.290Z] ""GET /elasticsearch HTTP/1.1"" 200 7695 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","30.156.16.163 - - [2018-07-31T13:21:12.290Z] ""GET /elasticsearch HTTP/1.1"" 200 7695 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://www.elastic-elastic-elastic.com/success/ravish-malhotra","/elasticsearch","/elasticsearch",200,200,"success, info","success, info","Jul 4, 2023 @ 09:21:12.290","https://www.elastic.co/downloads/elasticsearch","https://www.elastic.co/downloads/elasticsearch","Jul 4, 2023 @ 09:21:12.290"
